DateTime,Consumption kWh,Off-peak,Mid-peak,On-peak
01/14/2012 11:00:00,0.8,1,0,0
01/14/2012 12:00:00,0.32,1,0,0
01/14/2012 13:00:00,0.3,1,0,0
01/14/2012 14:00:00,0.48,1,0,0
01/14/2012 15:00:00,0.32,1,0,0
01/14/2012 16:00:00,0.3,1,0,0
01/14/2012 17:00:00,0.35,1,0,0
01/14/2012 18:00:00,0.32,1,0,0
01/14/2012 19:00:00,0.31,1,0,0
01/14/2012 20:00:00,0.46,1,0,0
01/14/2012 21:00:00,0.37,1,0,0
01/14/2012 22:00:00,0.33,1,0,0
01/14/2012 23:00:00,0.35,1,0,0
01/14/2012 00:00:00,0.33,1,0,0
01/15/2012 01:00:00,0.44,1,0,0
01/15/2012 02:00:00,0.47,1,0,0
01/15/2012 03:00:00,0.38,1,0,0
01/15/2012 04:00:00,0.32,1,0,0
01/15/2012 05:00:00,0.36,1,0,0
01/15/2012 06:00:00,0.34,1,0,0
01/15/2012 07:00:00,0.35,1,0,0
01/15/2012 08:00:00,0.32,1,0,0
01/15/2012 09:00:00,1.72,1,0,0
01/15/2012 10:00:00,4.21,1,0,0
01/15/2012 11:00:00,0.48,1,0,0
01/15/2012 12:00:00,0.27,1,0,0
01/15/2012 13:00:00,0.27,1,0,0
01/15/2012 14:00:00,0.27,1,0,0
01/15/2012 15:00:00,0.27,1,0,0
01/15/2012 16:00:00,0.27,1,0,0
01/15/2012 17:00:00,0.26,1,0,0
01/15/2012 18:00:00,0.27,1,0,0
01/15/2012 19:00:00,0.27,1,0,0
01/15/2012 20:00:00,0.26,1,0,0
01/15/2012 21:00:00,0.29,1,0,0
01/15/2012 22:00:00,3.7,1,0,0
01/15/2012 23:00:00,1.94,1,0,0
01/15/2012 00:00:00,0.44,1,0,0
01/16/2012 01:00:00,0.33,1,0,0
01/16/2012 02:00:00,0.3,1,0,0
01/16/2012 03:00:00,0.31,1,0,0
01/16/2012 04:00:00,0.3,1,0,0
01/16/2012 05:00:00,0.38,1,0,0
01/16/2012 06:00:00,0.3,1,0,0
01/16/2012 07:00:00,0.32,1,0,0
01/16/2012 08:00:00,0.38,0,0,1
01/16/2012 09:00:00,0.28,0,0,1
01/16/2012 10:00:00,0.39,0,0,1
01/16/2012 11:00:00,0.36,0,0,1
01/16/2012 12:00:00,0.44,0,1,0
01/16/2012 13:00:00,0.5,0,1,0
01/16/2012 14:00:00,0.29,0,1,0
01/16/2012 15:00:00,0.29,0,1,0
01/16/2012 16:00:00,0.37,0,1,0
01/16/2012 17:00:00,0.41,0,1,0
01/16/2012 18:00:00,0.33,0,0,1
01/16/2012 19:00:00,0.36,0,0,1
01/16/2012 20:00:00,0.38,1,0,0
01/16/2012 21:00:00,0.46,1,0,0
01/16/2012 22:00:00,0.41,1,0,0
01/16/2012 23:00:00,0.46,1,0,0
01/16/2012 00:00:00,0.38,1,0,0
01/17/2012 01:00:00,0.33,1,0,0
01/17/2012 02:00:00,0.3,1,0,0
01/17/2012 03:00:00,0.27,1,0,0
01/17/2012 04:00:00,0.3,1,0,0
01/17/2012 05:00:00,0.29,1,0,0
01/17/2012 06:00:00,0.29,1,0,0
01/17/2012 07:00:00,0.29,1,0,0
01/17/2012 08:00:00,0.37,0,0,1
01/17/2012 09:00:00,0.27,0,0,1
01/17/2012 10:00:00,0.38,0,0,1
01/17/2012 11:00:00,1.16,0,0,1
01/17/2012 12:00:00,2.02,0,1,0
01/17/2012 13:00:00,0.35,0,1,0
01/17/2012 14:00:00,0.31,0,1,0
01/17/2012 15:00:00,0.32,0,1,0
01/17/2012 16:00:00,0.26,0,1,0
01/17/2012 17:00:00,0.3,0,1,0
01/17/2012 18:00:00,0.35,0,0,1
01/17/2012 19:00:00,0.46,0,0,1
01/17/2012 20:00:00,0.46,1,0,0
01/17/2012 21:00:00,0.55,1,0,0
01/17/2012 22:00:00,0.44,1,0,0
01/17/2012 23:00:00,0.42,1,0,0
01/17/2012 00:00:00,0.38,1,0,0
01/18/2012 01:00:00,0.32,1,0,0
01/18/2012 02:00:00,0.29,1,0,0
01/18/2012 03:00:00,0.27,1,0,0
01/18/2012 04:00:00,0.31,1,0,0
01/18/2012 05:00:00,0.31,1,0,0
01/18/2012 06:00:00,0.29,1,0,0
01/18/2012 07:00:00,0.37,1,0,0
01/18/2012 08:00:00,0.3,0,0,1
01/18/2012 09:00:00,0.27,0,0,1
01/18/2012 10:00:00,0.49,0,0,1
01/18/2012 11:00:00,0.38,0,0,1
01/18/2012 12:00:00,0.35,0,1,0
01/18/2012 13:00:00,0.37,0,1,0
01/18/2012 14:00:00,0.27,0,1,0
01/18/2012 15:00:00,0.27,0,1,0
01/18/2012 16:00:00,0.26,0,1,0
01/18/2012 17:00:00,0.3,0,1,0
01/18/2012 18:00:00,0.44,0,0,1
01/18/2012 19:00:00,0.33,0,0,1
01/18/2012 20:00:00,0.34,1,0,0
01/18/2012 21:00:00,0.59,1,0,0
01/18/2012 22:00:00,0.47,1,0,0
01/18/2012 23:00:00,0.49,1,0,0
01/18/2012 00:00:00,0.53,1,0,0
01/19/2012 01:00:00,0.32,1,0,0
01/19/2012 02:00:00,0.28,1,0,0
01/19/2012 03:00:00,0.27,1,0,0
01/19/2012 04:00:00,0.28,1,0,0
01/19/2012 05:00:00,0.29,1,0,0
01/19/2012 06:00:00,0.26,1,0,0
01/19/2012 07:00:00,0.3,1,0,0
01/19/2012 08:00:00,0.36,0,0,1
01/19/2012 09:00:00,0.38,0,0,1
01/19/2012 10:00:00,0.36,0,0,1
01/19/2012 11:00:00,0.42,0,0,1
01/19/2012 12:00:00,0.51,0,1,0
01/19/2012 13:00:00,0.39,0,1,0
01/19/2012 14:00:00,0.43,0,1,0
01/19/2012 15:00:00,0.38,0,1,0
01/19/2012 16:00:00,0.34,0,1,0
01/19/2012 17:00:00,0.48,0,1,0
01/19/2012 18:00:00,0.34,0,0,1
01/19/2012 19:00:00,0.48,0,0,1
01/19/2012 20:00:00,0.46,1,0,0
01/19/2012 21:00:00,0.45,1,0,0
01/19/2012 22:00:00,0.49,1,0,0
01/19/2012 23:00:00,0.47,1,0,0
01/19/2012 00:00:00,0.58,1,0,0
01/20/2012 01:00:00,0.35,1,0,0
01/20/2012 02:00:00,0.31,1,0,0
01/20/2012 03:00:00,0.3,1,0,0
01/20/2012 04:00:00,0.35,1,0,0
01/20/2012 05:00:00,0.37,1,0,0
01/20/2012 06:00:00,0.31,1,0,0
01/20/2012 07:00:00,0.65,1,0,0
01/20/2012 08:00:00,2.02,0,0,1
01/20/2012 09:00:00,0.36,0,0,1
01/20/2012 10:00:00,0.32,0,0,1
01/20/2012 11:00:00,0.36,0,0,1
01/20/2012 12:00:00,0.7,0,1,0
01/20/2012 13:00:00,0.37,0,1,0
01/20/2012 14:00:00,0.4,0,1,0
01/20/2012 15:00:00,0.37,0,1,0
01/20/2012 16:00:00,0.39,0,1,0
01/20/2012 17:00:00,0.34,0,1,0
01/20/2012 18:00:00,0.26,0,0,1
01/20/2012 19:00:00,0.28,0,0,1
01/20/2012 20:00:00,0.37,1,0,0
01/20/2012 21:00:00,0.31,1,0,0
01/20/2012 22:00:00,0.31,1,0,0
01/20/2012 23:00:00,0.3,1,0,0
01/20/2012 00:00:00,0.31,1,0,0
01/21/2012 01:00:00,0.32,1,0,0
01/21/2012 02:00:00,0.29,1,0,0
01/21/2012 03:00:00,0.28,1,0,0
01/21/2012 04:00:00,0.28,1,0,0
01/21/2012 05:00:00,0.3,1,0,0
01/21/2012 06:00:00,0.27,1,0,0
01/21/2012 07:00:00,0.27,1,0,0
01/21/2012 08:00:00,0.28,1,0,0
01/21/2012 09:00:00,0.34,1,0,0
01/21/2012 10:00:00,0.42,1,0,0
01/21/2012 11:00:00,0.37,1,0,0
01/21/2012 12:00:00,0.32,1,0,0
01/21/2012 13:00:00,0.39,1,0,0
01/21/2012 14:00:00,0.44,1,0,0
01/21/2012 15:00:00,0.48,1,0,0
01/21/2012 16:00:00,3.92,1,0,0
01/21/2012 17:00:00,0.4,1,0,0
01/21/2012 18:00:00,0.43,1,0,0
01/21/2012 19:00:00,0.75,1,0,0
01/21/2012 20:00:00,0.31,1,0,0
01/21/2012 21:00:00,0.33,1,0,0
01/21/2012 22:00:00,0.31,1,0,0
01/21/2012 23:00:00,0.31,1,0,0
01/21/2012 00:00:00,0.4,1,0,0
01/22/2012 01:00:00,0.37,1,0,0
01/22/2012 02:00:00,0.38,1,0,0
01/22/2012 03:00:00,0.3,1,0,0
01/22/2012 04:00:00,0.34,1,0,0
01/22/2012 05:00:00,0.37,1,0,0
01/22/2012 06:00:00,0.42,1,0,0
01/22/2012 07:00:00,0.3,1,0,0
01/22/2012 08:00:00,0.32,1,0,0
01/22/2012 09:00:00,0.31,1,0,0
01/22/2012 10:00:00,0.42,1,0,0
01/22/2012 11:00:00,0.42,1,0,0
01/22/2012 12:00:00,0.33,1,0,0
01/22/2012 13:00:00,0.28,1,0,0
01/22/2012 14:00:00,0.3,1,0,0
01/22/2012 15:00:00,0.27,1,0,0
01/22/2012 16:00:00,0.3,1,0,0
01/22/2012 17:00:00,0.27,1,0,0
01/22/2012 18:00:00,0.29,1,0,0
01/22/2012 19:00:00,0.28,1,0,0
01/22/2012 20:00:00,0.65,1,0,0
01/22/2012 21:00:00,0.71,1,0,0
01/22/2012 22:00:00,0.72,1,0,0
01/22/2012 23:00:00,4.68,1,0,0
01/22/2012 00:00:00,0.62,1,0,0
01/23/2012 01:00:00,0.36,1,0,0
01/23/2012 02:00:00,0.3,1,0,0
01/23/2012 03:00:00,0.27,1,0,0
01/23/2012 04:00:00,0.27,1,0,0
01/23/2012 05:00:00,0.32,1,0,0
01/23/2012 06:00:00,0.27,1,0,0
01/23/2012 07:00:00,0.4,1,0,0
01/23/2012 08:00:00,0.31,0,0,1
01/23/2012 09:00:00,0.26,0,0,1
01/23/2012 10:00:00,0.35,0,0,1
01/23/2012 11:00:00,0.38,0,0,1
01/23/2012 12:00:00,0.35,0,1,0
01/23/2012 13:00:00,0.38,0,1,0
01/23/2012 14:00:00,0.27,0,1,0
01/23/2012 15:00:00,0.26,0,1,0
01/23/2012 16:00:00,0.4,0,1,0
01/23/2012 17:00:00,0.33,0,1,0
01/23/2012 18:00:00,0.55,0,0,1
01/23/2012 19:00:00,0.42,0,0,1
01/23/2012 20:00:00,0.38,1,0,0
01/23/2012 21:00:00,0.76,1,0,0
01/23/2012 22:00:00,0.59,1,0,0
01/23/2012 23:00:00,0.46,1,0,0
01/23/2012 00:00:00,0.4,1,0,0
01/24/2012 01:00:00,0.35,1,0,0
01/24/2012 02:00:00,0.27,1,0,0
01/24/2012 03:00:00,0.3,1,0,0
01/24/2012 04:00:00,0.29,1,0,0
01/24/2012 05:00:00,0.31,1,0,0
01/24/2012 06:00:00,0.31,1,0,0
01/24/2012 07:00:00,0.28,1,0,0
01/24/2012 08:00:00,0.38,0,0,1
01/24/2012 09:00:00,0.3,0,0,1
01/24/2012 10:00:00,0.34,0,0,1
01/24/2012 11:00:00,0.4,0,0,1
01/24/2012 12:00:00,1.88,0,1,0
01/24/2012 13:00:00,0.4,0,1,0
01/24/2012 14:00:00,0.27,0,1,0
01/24/2012 15:00:00,0.28,0,1,0
01/24/2012 16:00:00,0.28,0,1,0
01/24/2012 17:00:00,0.25,0,1,0
01/24/2012 18:00:00,0.79,0,0,1
01/24/2012 19:00:00,0.45,0,0,1
01/24/2012 20:00:00,0.5,1,0,0
01/24/2012 21:00:00,0.53,1,0,0
01/24/2012 22:00:00,0.42,1,0,0
01/24/2012 23:00:00,0.44,1,0,0
01/24/2012 00:00:00,0.42,1,0,0
01/25/2012 01:00:00,0.34,1,0,0
01/25/2012 02:00:00,0.31,1,0,0
01/25/2012 03:00:00,0.28,1,0,0
01/25/2012 04:00:00,0.31,1,0,0
01/25/2012 05:00:00,0.4,1,0,0
01/25/2012 06:00:00,0.28,1,0,0
01/25/2012 07:00:00,0.4,1,0,0
01/25/2012 08:00:00,0.32,0,0,1
01/25/2012 09:00:00,0.31,0,0,1
01/25/2012 10:00:00,0.37,0,0,1
01/25/2012 11:00:00,1.19,0,0,1
01/25/2012 12:00:00,0.39,0,1,0
01/25/2012 13:00:00,0.3,0,1,0
01/25/2012 14:00:00,0.27,0,1,0
01/25/2012 15:00:00,0.28,0,1,0
01/25/2012 16:00:00,0.26,0,1,0
01/25/2012 17:00:00,0.39,0,1,0
01/25/2012 18:00:00,0.42,0,0,1
01/25/2012 19:00:00,0.3,0,0,1
01/25/2012 20:00:00,0.34,1,0,0
01/25/2012 21:00:00,0.66,1,0,0
01/25/2012 22:00:00,0.43,1,0,0
01/25/2012 23:00:00,0.45,1,0,0
01/25/2012 00:00:00,0.48,1,0,0
01/26/2012 01:00:00,0.29,1,0,0
01/26/2012 02:00:00,0.27,1,0,0
01/26/2012 03:00:00,0.26,1,0,0
01/26/2012 04:00:00,0.3,1,0,0
01/26/2012 05:00:00,0.27,1,0,0
01/26/2012 06:00:00,0.28,1,0,0
01/26/2012 07:00:00,0.3,1,0,0
01/26/2012 08:00:00,0.35,0,0,1
01/26/2012 09:00:00,0.33,0,0,1
01/26/2012 10:00:00,0.35,0,0,1
01/26/2012 11:00:00,0.36,0,0,1
01/26/2012 12:00:00,0.39,0,1,0
01/26/2012 13:00:00,0.34,0,1,0
01/26/2012 14:00:00,0.29,0,1,0
01/26/2012 15:00:00,0.28,0,1,0
01/26/2012 16:00:00,0.43,0,1,0
01/26/2012 17:00:00,0.48,0,1,0
01/26/2012 18:00:00,0.41,0,0,1
01/26/2012 19:00:00,0.69,0,0,1
01/26/2012 20:00:00,0.38,1,0,0
01/26/2012 21:00:00,0.36,1,0,0
01/26/2012 22:00:00,0.38,1,0,0
01/26/2012 23:00:00,0.45,1,0,0
01/26/2012 00:00:00,0.39,1,0,0
01/27/2012 01:00:00,0.32,1,0,0
01/27/2012 02:00:00,0.3,1,0,0
01/27/2012 03:00:00,0.29,1,0,0
01/27/2012 04:00:00,0.33,1,0,0
01/27/2012 05:00:00,0.31,1,0,0
01/27/2012 06:00:00,0.31,1,0,0
01/27/2012 07:00:00,0.28,1,0,0
01/27/2012 08:00:00,0.42,0,0,1
01/27/2012 09:00:00,0.25,0,0,1
01/27/2012 10:00:00,0.39,0,0,1
01/27/2012 11:00:00,0.34,0,0,1
01/27/2012 12:00:00,0.55,0,1,0
01/27/2012 13:00:00,0.31,0,1,0
01/27/2012 14:00:00,0.37,0,1,0
01/27/2012 15:00:00,0.34,0,1,0
01/27/2012 16:00:00,0.39,0,1,0
01/27/2012 17:00:00,0.29,0,1,0
01/27/2012 18:00:00,0.28,0,0,1
01/27/2012 19:00:00,0.25,0,0,1
01/27/2012 20:00:00,0.36,1,0,0
01/27/2012 21:00:00,0.34,1,0,0
01/27/2012 22:00:00,0.33,1,0,0
01/27/2012 23:00:00,0.34,1,0,0
01/27/2012 00:00:00,0.35,1,0,0
01/28/2012 01:00:00,0.38,1,0,0
01/28/2012 02:00:00,0.34,1,0,0
01/28/2012 03:00:00,0.34,1,0,0
01/28/2012 04:00:00,0.28,1,0,0
01/28/2012 05:00:00,0.31,1,0,0
01/28/2012 06:00:00,0.34,1,0,0
01/28/2012 07:00:00,0.33,1,0,0
01/28/2012 08:00:00,0.32,1,0,0
01/28/2012 09:00:00,0.51,1,0,0
01/28/2012 10:00:00,0.38,1,0,0
01/28/2012 11:00:00,0.34,1,0,0
01/28/2012 12:00:00,0.31,1,0,0
01/28/2012 13:00:00,0.34,1,0,0
01/28/2012 14:00:00,0.5,1,0,0
01/28/2012 15:00:00,1.52,1,0,0
01/28/2012 16:00:00,3.88,1,0,0
01/28/2012 17:00:00,0.84,1,0,0
01/28/2012 18:00:00,0.43,1,0,0
01/28/2012 19:00:00,0.36,1,0,0
01/28/2012 20:00:00,0.37,1,0,0
01/28/2012 21:00:00,0.29,1,0,0
01/28/2012 22:00:00,0.3,1,0,0
01/28/2012 23:00:00,0.28,1,0,0
01/28/2012 00:00:00,0.3,1,0,0
01/29/2012 01:00:00,0.28,1,0,0
01/29/2012 02:00:00,0.3,1,0,0
01/29/2012 03:00:00,0.28,1,0,0
01/29/2012 04:00:00,0.28,1,0,0
01/29/2012 05:00:00,0.31,1,0,0
01/29/2012 06:00:00,0.27,1,0,0
01/29/2012 07:00:00,0.29,1,0,0
01/29/2012 08:00:00,0.26,1,0,0
01/29/2012 09:00:00,0.28,1,0,0
01/29/2012 10:00:00,0.3,1,0,0
01/29/2012 11:00:00,0.52,1,0,0
01/29/2012 12:00:00,0.42,1,0,0
01/29/2012 13:00:00,0.6,1,0,0
01/29/2012 14:00:00,0.36,1,0,0
01/29/2012 15:00:00,0.36,1,0,0
01/29/2012 16:00:00,0.38,1,0,0
01/29/2012 17:00:00,0.36,1,0,0
01/29/2012 18:00:00,0.35,1,0,0
01/29/2012 19:00:00,0.39,1,0,0
01/29/2012 20:00:00,0.39,1,0,0
01/29/2012 21:00:00,0.37,1,0,0
01/29/2012 22:00:00,1.68,1,0,0
01/29/2012 23:00:00,2.92,1,0,0
01/29/2012 00:00:00,0.52,1,0,0
01/30/2012 01:00:00,0.58,1,0,0
01/30/2012 02:00:00,0.28,1,0,0
01/30/2012 03:00:00,0.27,1,0,0
01/30/2012 04:00:00,0.27,1,0,0
01/30/2012 05:00:00,0.29,1,0,0
01/30/2012 06:00:00,0.27,1,0,0
01/30/2012 07:00:00,0.32,1,0,0
01/30/2012 08:00:00,0.38,0,0,1
01/30/2012 09:00:00,0.37,0,0,1
01/30/2012 10:00:00,0.38,0,0,1
01/30/2012 11:00:00,0.35,0,0,1
01/30/2012 12:00:00,0.8,0,1,0
01/30/2012 13:00:00,0.32,0,1,0
01/30/2012 14:00:00,0.28,0,1,0
01/30/2012 15:00:00,0.31,0,1,0
01/30/2012 16:00:00,0.26,0,1,0
01/30/2012 17:00:00,0.27,0,1,0
01/30/2012 18:00:00,0.26,0,0,1
01/30/2012 19:00:00,0.27,0,0,1
01/30/2012 20:00:00,0.27,1,0,0
01/30/2012 21:00:00,0.53,1,0,0
01/30/2012 22:00:00,0.46,1,0,0
01/30/2012 23:00:00,0.5,1,0,0
01/30/2012 00:00:00,0.45,1,0,0
01/31/2012 01:00:00,0.32,1,0,0
01/31/2012 02:00:00,0.29,1,0,0
01/31/2012 03:00:00,0.24,1,0,0
01/31/2012 04:00:00,0.29,1,0,0
01/31/2012 05:00:00,0.3,1,0,0
01/31/2012 06:00:00,0.25,1,0,0
01/31/2012 07:00:00,0.39,1,0,0
01/31/2012 08:00:00,0.41,0,0,1
01/31/2012 09:00:00,0.47,0,0,1
01/31/2012 10:00:00,0.37,0,0,1
01/31/2012 11:00:00,0.36,0,0,1
01/31/2012 12:00:00,0.37,0,1,0
01/31/2012 13:00:00,0.37,0,1,0
01/31/2012 14:00:00,0.31,0,1,0
01/31/2012 15:00:00,0.28,0,1,0
01/31/2012 16:00:00,0.25,0,1,0
01/31/2012 17:00:00,0.25,0,1,0
01/31/2012 18:00:00,0.37,0,0,1
01/31/2012 19:00:00,0.38,0,0,1
01/31/2012 20:00:00,0.28,1,0,0
01/31/2012 21:00:00,0.42,1,0,0
01/31/2012 22:00:00,0.61,1,0,0
01/31/2012 23:00:00,0.51,1,0,0
01/31/2012 00:00:00,0.42,1,0,0
02/01/2012 01:00:00,0.39,1,0,0
02/01/2012 02:00:00,0.31,1,0,0
02/01/2012 03:00:00,0.28,1,0,0
02/01/2012 04:00:00,0.3,1,0,0
02/01/2012 05:00:00,0.29,1,0,0
02/01/2012 06:00:00,0.27,1,0,0
02/01/2012 07:00:00,0.29,1,0,0
02/01/2012 08:00:00,0.39,0,0,1
02/01/2012 09:00:00,0.26,0,0,1
02/01/2012 10:00:00,0.33,0,0,1
02/01/2012 11:00:00,0.34,0,0,1
02/01/2012 12:00:00,0.26,0,1,0
02/01/2012 13:00:00,0.26,0,1,0
02/01/2012 14:00:00,0.27,0,1,0
02/01/2012 15:00:00,0.25,0,1,0
02/01/2012 16:00:00,0.34,0,1,0
02/01/2012 17:00:00,0.35,0,1,0
02/01/2012 18:00:00,0.37,0,0,1
02/01/2012 19:00:00,0.38,0,0,1
02/01/2012 20:00:00,0.4,1,0,0
02/01/2012 21:00:00,0.41,1,0,0
02/01/2012 22:00:00,0.56,1,0,0
02/01/2012 23:00:00,0.53,1,0,0
02/01/2012 00:00:00,0.49,1,0,0
02/02/2012 01:00:00,0.41,1,0,0
02/02/2012 02:00:00,0.29,1,0,0
02/02/2012 03:00:00,0.26,1,0,0
02/02/2012 04:00:00,0.27,1,0,0
02/02/2012 05:00:00,0.27,1,0,0
02/02/2012 06:00:00,0.28,1,0,0
02/02/2012 07:00:00,0.28,1,0,0
02/02/2012 08:00:00,0.34,0,0,1
02/02/2012 09:00:00,0.26,0,0,1
02/02/2012 10:00:00,0.53,0,0,1
02/02/2012 11:00:00,0.7,0,0,1
02/02/2012 12:00:00,1.37,0,1,0
02/02/2012 13:00:00,0.42,0,1,0
02/02/2012 14:00:00,0.31,0,1,0
02/02/2012 15:00:00,0.32,0,1,0
02/02/2012 16:00:00,0.29,0,1,0
02/02/2012 17:00:00,0.4,0,1,0
02/02/2012 18:00:00,0.35,0,0,1
02/02/2012 19:00:00,0.34,0,0,1
02/02/2012 20:00:00,0.34,1,0,0
02/02/2012 21:00:00,0.32,1,0,0
02/02/2012 22:00:00,0.32,1,0,0
02/02/2012 23:00:00,0.41,1,0,0
02/02/2012 00:00:00,0.52,1,0,0
02/03/2012 01:00:00,0.35,1,0,0
02/03/2012 02:00:00,0.3,1,0,0
02/03/2012 03:00:00,0.28,1,0,0
02/03/2012 04:00:00,0.3,1,0,0
02/03/2012 05:00:00,0.31,1,0,0
02/03/2012 06:00:00,0.29,1,0,0
02/03/2012 07:00:00,0.28,1,0,0
02/03/2012 08:00:00,0.39,0,0,1
02/03/2012 09:00:00,0.28,0,0,1
02/03/2012 10:00:00,0.45,0,0,1
02/03/2012 11:00:00,0.37,0,0,1
02/03/2012 12:00:00,0.3,0,1,0
02/03/2012 13:00:00,0.39,0,1,0
02/03/2012 14:00:00,0.24,0,1,0
02/03/2012 15:00:00,0.28,0,1,0
02/03/2012 16:00:00,0.25,0,1,0
02/03/2012 17:00:00,0.3,0,1,0
02/03/2012 18:00:00,0.29,0,0,1
02/03/2012 19:00:00,0.32,0,0,1
02/03/2012 20:00:00,0.49,1,0,0
02/03/2012 21:00:00,0.29,1,0,0
02/03/2012 22:00:00,0.4,1,0,0
02/03/2012 23:00:00,0.49,1,0,0
02/03/2012 00:00:00,0.42,1,0,0
02/04/2012 01:00:00,0.34,1,0,0
02/04/2012 02:00:00,0.33,1,0,0
02/04/2012 03:00:00,0.35,1,0,0
02/04/2012 04:00:00,0.34,1,0,0
02/04/2012 05:00:00,0.31,1,0,0
02/04/2012 06:00:00,0.32,1,0,0
02/04/2012 07:00:00,0.29,1,0,0
02/04/2012 08:00:00,0.31,1,0,0
02/04/2012 09:00:00,0.29,1,0,0
02/04/2012 10:00:00,0.43,1,0,0
02/04/2012 11:00:00,0.39,1,0,0
02/04/2012 12:00:00,0.42,1,0,0
02/04/2012 13:00:00,0.49,1,0,0
02/04/2012 14:00:00,0.51,1,0,0
02/04/2012 15:00:00,0.53,1,0,0
02/04/2012 16:00:00,0.48,1,0,0
02/04/2012 17:00:00,0.45,1,0,0
02/04/2012 18:00:00,0.46,1,0,0
02/04/2012 19:00:00,0.53,1,0,0
02/04/2012 20:00:00,0.47,1,0,0
02/04/2012 21:00:00,0.47,1,0,0
02/04/2012 22:00:00,0.49,1,0,0
02/04/2012 23:00:00,0.51,1,0,0
02/04/2012 00:00:00,0.51,1,0,0
02/05/2012 01:00:00,0.37,1,0,0
02/05/2012 02:00:00,0.27,1,0,0
02/05/2012 03:00:00,0.29,1,0,0
02/05/2012 04:00:00,0.27,1,0,0
02/05/2012 05:00:00,0.31,1,0,0
02/05/2012 06:00:00,0.27,1,0,0
02/05/2012 07:00:00,0.27,1,0,0
02/05/2012 08:00:00,0.29,1,0,0
02/05/2012 09:00:00,0.27,1,0,0
02/05/2012 10:00:00,0.42,1,0,0
02/05/2012 11:00:00,0.44,1,0,0
02/05/2012 12:00:00,0.5,1,0,0
02/05/2012 13:00:00,3.58,1,0,0
02/05/2012 14:00:00,3.05,1,0,0
02/05/2012 15:00:00,0.37,1,0,0
02/05/2012 16:00:00,0.31,1,0,0
02/05/2012 17:00:00,0.27,1,0,0
02/05/2012 18:00:00,0.52,1,0,0
02/05/2012 19:00:00,0.76,1,0,0
02/05/2012 20:00:00,0.68,1,0,0
02/05/2012 21:00:00,1.06,1,0,0
02/05/2012 22:00:00,3.4,1,0,0
02/05/2012 23:00:00,0.41,1,0,0
02/05/2012 00:00:00,0.34,1,0,0
02/06/2012 01:00:00,0.31,1,0,0
02/06/2012 02:00:00,0.33,1,0,0
02/06/2012 03:00:00,0.29,1,0,0
02/06/2012 04:00:00,0.31,1,0,0
02/06/2012 05:00:00,0.32,1,0,0
02/06/2012 06:00:00,0.31,1,0,0
02/06/2012 07:00:00,0.37,1,0,0
02/06/2012 08:00:00,0.36,0,0,1
02/06/2012 09:00:00,0.28,0,0,1
02/06/2012 10:00:00,0.37,0,0,1
02/06/2012 11:00:00,0.38,0,0,1
02/06/2012 12:00:00,0.3,0,1,0
02/06/2012 13:00:00,0.27,0,1,0
02/06/2012 14:00:00,0.33,0,1,0
02/06/2012 15:00:00,0.31,0,1,0
02/06/2012 16:00:00,0.25,0,1,0
02/06/2012 17:00:00,0.27,0,1,0
02/06/2012 18:00:00,0.27,0,0,1
02/06/2012 19:00:00,0.5,0,0,1
02/06/2012 20:00:00,0.55,1,0,0
02/06/2012 21:00:00,0.46,1,0,0
02/06/2012 22:00:00,0.62,1,0,0
02/06/2012 23:00:00,0.4,1,0,0
02/06/2012 00:00:00,0.3,1,0,0
02/07/2012 01:00:00,0.32,1,0,0
02/07/2012 02:00:00,0.32,1,0,0
02/07/2012 03:00:00,0.29,1,0,0
02/07/2012 04:00:00,0.3,1,0,0
02/07/2012 05:00:00,0.3,1,0,0
02/07/2012 06:00:00,0.31,1,0,0
02/07/2012 07:00:00,0.31,1,0,0
02/07/2012 08:00:00,0.39,0,0,1
02/07/2012 09:00:00,0.29,0,0,1
02/07/2012 10:00:00,0.3,0,0,1
02/07/2012 11:00:00,0.36,0,0,1
02/07/2012 12:00:00,1.56,0,1,0
02/07/2012 13:00:00,0.37,0,1,0
02/07/2012 14:00:00,0.28,0,1,0
02/07/2012 15:00:00,0.29,0,1,0
02/07/2012 16:00:00,0.26,0,1,0
02/07/2012 17:00:00,0.29,0,1,0
02/07/2012 18:00:00,0.36,0,0,1
02/07/2012 19:00:00,0.47,0,0,1
02/07/2012 20:00:00,0.52,1,0,0
02/07/2012 21:00:00,0.52,1,0,0
02/07/2012 22:00:00,0.45,1,0,0
02/07/2012 23:00:00,0.56,1,0,0
02/07/2012 00:00:00,0.45,1,0,0
02/08/2012 01:00:00,0.4,1,0,0
02/08/2012 02:00:00,0.36,1,0,0
02/08/2012 03:00:00,0.32,1,0,0
02/08/2012 04:00:00,0.33,1,0,0
02/08/2012 05:00:00,0.33,1,0,0
02/08/2012 06:00:00,0.33,1,0,0
02/08/2012 07:00:00,0.35,1,0,0
02/08/2012 08:00:00,0.42,0,0,1
02/08/2012 09:00:00,0.27,0,0,1
02/08/2012 10:00:00,0.36,0,0,1
02/08/2012 11:00:00,0.36,0,0,1
02/08/2012 12:00:00,0.73,0,1,0
02/08/2012 13:00:00,0.49,0,1,0
02/08/2012 14:00:00,0.27,0,1,0
02/08/2012 15:00:00,0.31,0,1,0
02/08/2012 16:00:00,0.37,0,1,0
02/08/2012 17:00:00,0.38,0,1,0
